ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
818910510,0,08APR58,41.0,2,15.0,23344.0,0,147172.0,yes,male,high school,blue collar,10,Private,7930.0,1,pickup,0,0.0,0,0,1.0,6287.0,1.0,1,highly urban/ urban
243016778,0,20JAN62,37.0,0,16.0,43290.0,0,158771.0,yes,f,bachelors,blue collar,29,Private,23640.0,1,suv,0,0.0,0,0,0.0,0.0,10.0,0,highly urban/ urban
456565450,0,22NOV50,48.0,0,10.0,48737.0,0,220264.0,yes,male,bachelors,manager,24,Private,11220.0,9,pickup,1,0.0,0,0,1.0,0.0,1.0,0,highly urban/ urban
693628088,0,16JAN52,47.0,0,12.0,64259.0,0,202031.0,yes,male,high school,clerical,26,Private,25100.0,18,minivan,0,9526.0,4,0,3.0,0.0,9.0,0,highly urban/ urban
735552551,0,19NOV57,41.0,0,12.0,110386.0,0,335488.0,yes,male,masters,unknown,21,Commercial,16640.0,1,van,1,0.0,0,0,2.0,3524.0,14.0,1,highly urban/ urban
504537312,0,17MAR50,49.0,0,12.0,53765.0,0,0.0,no,f,bachelors,professional,5,Private,12360.0,4,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
82973186,0,05JUL58,41.0,0,6.0,12541.0,0,0.0,no,male,<high school,clerical,5,Private,7500.0,1,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
568473723,0,26SEP52,47.0,0,12.0,104271.0,0,265153.0,yes,male,masters,unknown,40,Commercial,36120.0,4,panel truck,1,0.0,0,0,0.0,0.0,11.0,0,highly urban/ urban
363126949,0,03AUG69,30.0,2,11.0,26226.0,0,165178.0,yes,f,high school,clerical,68,Private,23610.0,4,suv,0,0.0,0,0,1.0,0.0,1.0,0,highly rural/ rural
411375726,0,05APR55,44.0,1,11.0,67278.0,0,220556.0,yes,f,masters,lawyer,49,Private,20210.0,1,minivan,0,0.0,0,0,0.0,0.0,16.0,0,highly rural/ rural
789568994,0,16JUN53,46.0,0,10.0,104990.0,0,306540.0,no,f,bachelors,professional,40,Private,16080.0,13,suv,0,0.0,0,0,0.0,0.0,7.0,0,highly urban/ urban
927823143,0,02JAN50,49.0,0,6.0,89948.0,0,0.0,no,f,bachelors,professional,37,Private,18160.0,7,suv,0,0.0,0,0,4.0,0.0,9.0,0,highly urban/ urban
453867386,0,11APR66,33.0,1,12.0,111427.0,0,321483.0,yes,f,masters,unknown,35,Commercial,28180.0,1,van,0,0.0,0,0,3.0,0.0,4.0,0,highly urban/ urban
747049542,1,21JUN65,34.0,3,12.0,29431.0,0,143149.0,yes,f,<high school,clerical,12,Private,22560.0,1,minivan,0,0.0,0,0,1.0,0.0,9.0,0,highly urban/ urban
1307371,0,08AUG55,44.0,0,14.0,44790.0,0,205463.0,yes,f,masters,unknown,5,Commercial,19800.0,4,pickup,0,11618.75,1,0,4.0,0.0,9.0,0,highly urban/ urban
237786417,1,20JAN56,43.0,2,11.0,76159.0,1,0.0,no,f,bachelors,professional,52,Private,19750.0,4,suv,0,0.0,0,1,0.0,1807.0,8.0,1,highly urban/ urban
179968769,0,03DEC36,62.0,0,6.0,107734.0,0,0.0,no,f,phd,lawyer,54,Private,18470.0,3,suv,0,0.0,0,0,0.0,0.0,15.0,0,highly urban/ urban
180832267,0,18JAN57,42.0,0,0.0,0.0,0,160661.0,no,male,<high school,student,47,Commercial,5700.0,11,pickup,1,0.0,0,0,5.0,10594.0,1.0,1,highly urban/ urban
328154114,0,20AUG63,36.0,2,12.0,25282.0,1,0.0,no,f,high school,clerical,38,Private,11160.0,1,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
316724150,0,24DEC51,47.0,0,11.0,18549.0,0,116136.0,yes,male,masters,lawyer,24,Private,12800.0,7,minivan,0,0.0,0,0,0.0,0.0,14.0,0,highly urban/ urban
582086109,0,30NOV48,50.0,0,14.0,53529.0,0,147191.0,yes,male,high school,clerical,11,Commercial,17300.0,13,van,1,0.0,0,0,0.0,0.0,7.0,0,highly urban/ urban
680425927,0,07FEB48,51.0,0,9.0,50166.0,0,187297.0,no,male,high school,blue collar,32,Commercial,11620.0,1,pickup,0,11618.75,3,1,0.0,0.0,1.0,0,highly urban/ urban
541204921,0,08SEP53,46.0,0,8.0,73872.0,0,245878.0,yes,f,masters,lawyer,43,Private,20240.0,4,sports car,0,0.0,0,0,0.0,0.0,16.0,0,highly rural/ rural
329922821,0,18FEB49,50.0,0,14.0,73343.0,0,254600.0,yes,f,high school,manager,60,Private,20010.0,1,minivan,0,4179.0,2,0,4.0,0.0,8.0,0,highly urban/ urban
271813109,0,18SEP56,43.0,2,15.0,49849.0,1,0.0,no,f,masters,lawyer,35,Private,13130.0,1,suv,0,3622.0,3,0,4.0,6158.0,20.0,1,highly urban/ urban
394642738,1,28FEB60,39.0,1,16.0,12054.0,0,0.0,yes,f,<high school,student,28,Commercial,15760.0,4,pickup,0,1738.0,2,1,4.0,4887.0,1.0,1,highly urban/ urban
93412915,0,03JUL56,43.0,3,14.0,48184.0,0,209188.0,yes,f,high school,blue collar,50,Commercial,14530.0,12,sports car,0,6891.0,2,0,5.0,0.0,1.0,0,highly urban/ urban
531912267,0,13MAR39,60.0,3,18.0,78936.0,0,235670.0,yes,f,masters,lawyer,40,Private,20350.0,6,suv,0,0.0,0,0,0.0,5147.0,15.0,1,highly urban/ urban
753941980,0,07MAR44,55.0,0,0.0,0.0,0,0.0,no,male,<high school,student,33,Private,7000.0,4,pickup,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
116801717,0,21MAY59,40.0,0,10.0,78914.0,0,229055.0,no,f,bachelors,manager,36,Private,5500.0,10,suv,0,6803.0,2,0,6.0,0.0,10.0,0,highly urban/ urban
56874449,0,28APR60,39.0,0,6.0,77125.0,0,210840.0,yes,f,bachelors,clerical,49,Private,9570.0,7,sports car,0,0.0,0,0,1.0,0.0,13.0,0,highly urban/ urban
426760177,0,18DEC49,49.0,0,11.0,38326.0,0,133010.0,yes,male,masters,lawyer,5,Private,10230.0,4,pickup,1,0.0,0,0,0.0,0.0,17.0,0,highly urban/ urban
632192290,0,27OCT61,38.0,0,14.0,25835.0,0,109685.0,yes,male,high school,clerical,29,Private,8490.0,6,pickup,1,0.0,0,0,1.0,0.0,12.0,0,highly urban/ urban
293412653,0,08NOV57,42.0,0,12.0,47660.0,0,180206.0,yes,male,masters,professional,31,Private,11940.0,7,pickup,1,974.0,2,0,6.0,0.0,18.0,0,highly urban/ urban
285566265,0,05MAR57,42.0,0,10.0,123143.0,0,306368.0,no,f,masters,manager,16,Private,24930.0,4,minivan,0,0.0,0,0,3.0,0.0,14.0,0,highly urban/ urban
461573915,0,04FEB50,49.0,0,8.0,22059.0,0,123924.0,yes,f,<high school,clerical,24,Commercial,21990.0,11,pickup,0,0.0,0,0,1.0,0.0,1.0,0,highly urban/ urban
735267214,1,04AUG63,36.0,1,12.0,50750.0,1,0.0,no,f,masters,manager,26,Private,10170.0,7,suv,0,5877.0,3,0,7.0,0.0,14.0,0,highly urban/ urban
225215551,0,18MAY65,34.0,1,10.0,23571.0,1,0.0,no,male,high school,clerical,35,Commercial,12180.0,7,pickup,1,0.0,0,0,0.0,0.0,7.0,0,highly urban/ urban
715988300,0,23SEP50,49.0,0,0.0,0.0,0,79913.0,yes,f,phd,home maker,29,Private,18110.0,7,suv,0,0.0,0,0,1.0,0.0,1.0,0,highly urban/ urban
473135731,0,09JAN47,52.0,0,12.0,35631.0,0,155972.0,yes,male,high school,clerical,39,Private,6040.0,10,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
754422565,0,14MAY49,50.0,0,11.0,129234.0,0,0.0,no,male,phd,doctor,37,Private,21200.0,4,van,1,0.0,0,0,0.0,0.0,9.0,0,highly urban/ urban
264474096,0,17AUG46,53.0,0,12.0,53529.0,0,0.0,no,f,<high school,clerical,16,Private,11650.0,10,suv,0,6175.0,1,0,2.0,0.0,7.0,0,highly urban/ urban
683378483,0,16MAY44,55.0,0,14.0,55409.0,0,162237.0,yes,male,bachelors,blue collar,45,Commercial,27890.0,4,panel truck,0,0.0,0,0,0.0,0.0,14.0,0,highly rural/ rural
986629118,1,14JAN59,40.0,2,12.0,35260.0,0,141167.0,yes,f,<high school,blue collar,30,Private,9740.0,7,suv,0,2235.0,1,0,7.5,0.0,1.0,0,highly urban/ urban
925227514,0,23NOV58,40.0,4,15.0,48067.0,1,186025.0,no,f,bachelors,clerical,21,Private,18120.0,8,minivan,0,0.0,0,0,0.0,0.0,8.0,0,highly urban/ urban
437239046,0,16MAR54,45.0,2,12.0,64867.0,0,210631.0,yes,f,masters,lawyer,21,Private,12490.0,1,suv,0,0.0,0,0,0.0,0.0,10.0,0,highly urban/ urban
493235037,0,04JUL19,69.0,2,23.0,97716.0,0,389344.0,yes,male,bachelors,professional,14,Private,15920.0,13,minivan,1,0.0,0,0,2.0,0.0,10.0,0,highly urban/ urban
503906420,0,03APR51,48.0,0,10.0,39613.0,0,159534.0,yes,male,high school,blue collar,48,Commercial,8460.0,10,pickup,1,7437.0,2,0,6.0,0.0,1.0,0,highly urban/ urban
931284804,0,09JUL62,37.0,0,11.0,53529.0,0,160661.0,no,male,high school,student,69,Private,14130.0,1,minivan,1,0.0,0,0,1.0,0.0,9.0,0,highly rural/ rural
384628643,0,21OCT59,40.0,0,11.0,49780.0,0,0.0,no,f,<high school,clerical,52,Private,10500.0,6,sports car,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
919341680,0,12JAN73,26.0,3,9.0,33283.0,0,104323.0,yes,male,bachelors,blue collar,37,Commercial,7690.0,10,pickup,0,0.0,0,0,2.0,2214.0,16.0,1,highly urban/ urban
122722410,0,04OCT54,45.0,0,11.0,60845.0,0,0.0,no,f,bachelors,manager,31,Private,24260.0,4,minivan,0,0.0,0,0,0.0,0.0,18.0,0,highly urban/ urban
138562850,0,05FEB53,46.0,0,7.0,26697.0,0,134863.0,yes,f,<high school,clerical,43,Private,15080.0,6,suv,0,0.0,0,1,4.0,0.0,1.0,0,highly urban/ urban
582602737,0,14JAN57,42.0,0,12.0,136344.0,0,0.0,no,f,phd,doctor,45,Private,13160.0,1,sports car,0,0.0,0,0,0.0,6087.0,17.0,1,highly urban/ urban
349219108,0,19OCT63,36.0,0,7.0,70313.0,0,211506.0,yes,f,bachelors,professional,55,Private,14960.0,6,minivan,0,7650.0,3,0,5.0,0.0,4.0,0,highly urban/ urban
197076194,0,04JUL54,45.0,3,15.0,23773.0,1,0.0,no,f,high school,home maker,9,Commercial,34510.0,7,van,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
751811972,0,23OCT47,52.0,0,11.0,115713.0,0,327167.0,no,f,bachelors,professional,28,Private,21660.0,6,sports car,0,0.0,0,0,0.0,0.0,11.0,0,highly rural/ rural
345771306,0,13SEP58,41.0,0,8.0,55364.0,0,0.0,no,male,high school,clerical,17,Commercial,31390.0,1,panel truck,1,0.0,0,0,3.0,0.0,1.0,0,highly rural/ rural
164734443,0,23JUN63,36.0,0,14.0,27693.0,0,130324.0,yes,f,<high school,clerical,37,Private,11300.0,10,sports car,0,11618.75,1,0,4.0,0.0,7.0,0,highly urban/ urban
449363369,0,31MAR43,56.0,0,0.0,0.0,0,103058.0,yes,f,bachelors,home maker,29,Private,27890.0,13,suv,0,11618.75,2,0,0.0,0.0,9.0,0,highly urban/ urban
699382604,1,25APR46,53.0,1,0.0,0.0,0,0.0,yes,f,<high school,student,34,Private,1500.0,10,sports car,0,1175.0,3,0,2.0,0.0,7.0,0,highly rural/ rural
270402636,0,06JAN60,39.0,0,12.0,32936.0,0,169721.0,no,f,high school,clerical,12,Private,1500.0,6,suv,0,0.0,0,0,0.0,3894.0,7.0,1,highly urban/ urban
847568213,0,08SEP61,38.0,0,11.0,33151.0,0,184852.0,yes,f,bachelors,professional,31,Private,11530.0,13,suv,0,0.0,0,0,0.0,0.0,9.0,0,highly rural/ rural
581342206,1,18JUN54,45.0,3,0.0,0.0,1,0.0,no,male,high school,home maker,36,Private,16510.0,4,minivan,0,11618.75,3,1,0.0,2659.0,1.0,1,highly urban/ urban
586056136,0,16OCT53,46.0,0,14.0,24575.0,0,176282.0,yes,f,high school,home maker,73,Private,8560.0,10,sports car,0,0.0,0,0,0.0,0.0,9.0,0,highly rural/ rural
621465072,0,09FEB56,43.0,2,16.0,32546.0,0,200891.0,yes,male,<high school,clerical,49,Private,5800.0,10,minivan,1,0.0,0,0,1.0,0.0,5.0,0,highly urban/ urban
658489952,1,11FEB45,54.0,1,0.0,0.0,1,0.0,no,f,bachelors,home maker,21,Private,18820.0,6,suv,0,5537.0,1,0,6.0,0.0,9.0,0,highly urban/ urban
830855632,0,17FEB44,55.0,0,16.0,163158.0,0,431809.0,yes,male,masters,unknown,44,Commercial,23320.0,10,panel truck,0,0.0,0,0,3.0,0.0,19.0,0,highly urban/ urban
159680310,0,20OCT38,61.0,0,10.0,58212.0,0,226638.0,yes,f,<high school,blue collar,37,Private,13420.0,1,sports car,0,3573.0,3,0,3.0,0.0,1.0,0,highly rural/ rural
444239590,0,26JUL49,50.0,0,7.0,73308.0,0,240645.0,no,male,masters,lawyer,38,Private,18720.0,7,van,0,0.0,0,0,2.0,0.0,19.0,0,highly rural/ rural
34434267,0,20DEC36,62.0,0,12.0,22181.0,0,185459.0,no,f,high school,clerical,24,Private,17880.0,7,sports car,0,9873.0,3,0,5.0,3705.0,1.0,1,highly urban/ urban
416505182,0,07SEP46,53.0,0,15.0,84345.0,0,264549.0,yes,f,bachelors,manager,36,Private,9930.0,4,suv,0,0.0,0,0,3.0,6693.0,5.0,1,highly urban/ urban
642987359,0,15MAY47,52.0,0,12.0,24590.0,0,166773.0,yes,male,high school,blue collar,59,Commercial,10350.0,14,minivan,1,1507.0,1,0,0.0,0.0,9.0,0,highly urban/ urban
930929206,0,24JUL45,54.0,0,15.0,107808.0,0,278940.0,yes,f,bachelors,manager,45,Commercial,27020.0,7,pickup,0,1780.0,3,0,0.0,0.0,6.0,0,highly urban/ urban
23391155,0,19FEB46,53.0,1,13.0,52759.0,0,164906.0,yes,f,bachelors,professional,41,Private,24160.0,9,minivan,0,0.0,0,0,0.0,0.0,13.0,0,highly rural/ rural
922808394,0,03NOV48,51.0,0,15.0,76443.0,0,257889.0,yes,f,masters,lawyer,7,Private,25450.0,6,suv,0,5958.0,2,0,5.0,0.0,8.0,0,highly urban/ urban
391760011,0,01JUL60,39.0,2,12.0,59685.0,0,197089.0,yes,male,high school,blue collar,42,Commercial,7470.0,7,pickup,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
987326546,0,08DEC60,38.0,0,12.0,90647.0,0,251629.0,yes,f,masters,lawyer,38,Private,13740.0,4,minivan,0,8450.0,1,0,0.0,0.0,15.0,0,highly rural/ rural
381161377,0,09JUL57,42.0,0,10.0,43174.0,0,208811.0,no,male,<high school,blue collar,48,Commercial,10020.0,13,pickup,1,0.0,0,0,0.0,4380.0,1.0,1,highly urban/ urban
382476479,0,29AUG68,31.0,2,14.0,30653.0,1,0.0,no,f,high school,clerical,41,Private,12930.0,13,sports car,0,11618.75,2,1,0.0,1826.0,7.0,1,highly urban/ urban
841940867,0,22JUN55,44.0,0,4.0,146267.0,0,357184.0,yes,male,masters,unknown,51,Commercial,6720.0,4,pickup,0,0.0,0,0,0.0,0.0,10.0,0,highly urban/ urban
754620325,0,13MAY58,41.0,2,0.0,0.0,1,54130.0,no,f,masters,home maker,18,Private,32090.0,6,minivan,0,0.0,0,0,0.0,0.0,17.0,0,highly rural/ rural
112683646,3,29MAR63,36.0,4,0.0,53529.0,0,0.0,yes,f,high school,student,54,Private,1500.0,4,suv,0,0.0,0,0,5.0,6716.0,10.0,1,highly urban/ urban
940500522,0,12NOV51,48.0,1,10.0,84629.0,0,308848.0,yes,f,bachelors,manager,35,Private,15060.0,7,suv,0,9592.0,1,0,0.0,0.0,10.0,0,highly urban/ urban
934739805,0,18JUN50,49.0,0,13.0,59148.0,0,162428.0,yes,f,high school,professional,18,Private,12310.0,1,suv,0,8948.0,1,0,0.0,0.0,1.0,0,highly urban/ urban
819642529,1,28NOV53,45.0,2,17.0,111268.0,0,288071.0,yes,f,masters,lawyer,46,Private,24600.0,1,van,0,11618.75,2,1,2.0,4644.0,10.0,1,highly urban/ urban
810723697,0,08SEP52,47.0,0,10.0,81899.0,0,232928.0,no,male,high school,professional,25,Private,14390.0,1,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
457987162,0,16MAR58,41.0,0,10.0,97700.0,0,0.0,no,f,bachelors,home maker,43,Private,26250.0,8,pickup,0,0.0,0,0,0.0,0.0,6.0,0,highly rural/ rural
601891328,0,22JUN54,45.0,3,11.0,1158.0,0,0.0,yes,f,high school,student,10,Commercial,6120.0,10,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
62418137,0,21MAY46,53.0,0,15.0,114088.0,0,306745.0,yes,f,high school,manager,25,Private,22920.0,10,pickup,0,0.0,0,0,0.0,0.0,8.0,0,highly urban/ urban
312200998,0,24MAY48,51.0,0,13.0,80621.0,0,256152.0,yes,f,high school,professional,27,Private,25700.0,1,van,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
441643202,0,02AUG48,51.0,1,12.0,94328.0,0,327651.0,yes,f,masters,lawyer,44,Private,6900.0,3,sports car,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
378763891,0,17OCT63,36.0,3,11.0,49703.0,1,253132.0,no,male,masters,unknown,37,Commercial,38425.0,1,panel truck,1,11618.75,1,1,0.0,53571.0,20.0,1,highly urban/ urban
528728477,0,21DEC55,43.0,0,12.0,53529.0,0,179229.0,no,f,bachelors,manager,55,Private,8160.0,1,suv,0,6836.0,3,0,0.0,0.0,6.0,0,highly urban/ urban
792196051,0,13APR56,43.0,0,11.0,53529.0,0,209570.0,yes,f,high school,blue collar,32,Commercial,13160.0,13,minivan,0,8569.0,3,1,3.0,0.0,1.0,0,highly urban/ urban
58776285,0,28FEB46,53.0,0,13.0,25289.0,0,108139.0,yes,f,<high school,home maker,31,Private,13850.0,1,suv,0,0.0,0,0,0.0,4257.0,7.0,1,highly urban/ urban
273369457,0,06MAY59,40.0,0,7.0,95405.0,0,0.0,no,male,masters,unknown,34,Commercial,24220.0,4,panel truck,0,0.0,0,0,3.0,0.0,14.0,0,highly urban/ urban
321756880,0,22APR68,31.0,3,14.0,26112.0,0,117229.0,yes,f,<high school,clerical,58,Private,14030.0,3,suv,0,0.0,0,0,0.0,4277.0,5.0,1,highly rural/ rural
720467228,0,23AUG67,32.0,3,13.0,30955.0,1,111256.0,no,f,high school,clerical,9,Private,7800.0,4,suv,0,0.0,0,1,0.0,2832.0,8.0,1,highly urban/ urban
272574318,0,21NOV40,58.0,0,12.0,131560.0,0,160661.0,no,f,phd,doctor,40,Private,14870.0,1,suv,0,0.0,0,0,2.0,19597.0,14.0,1,highly urban/ urban
170341954,0,29AUG50,49.0,1,15.0,89612.0,0,261946.0,yes,male,masters,professional,23,Commercial,6400.0,10,pickup,1,0.0,0,0,0.0,0.0,23.0,0,highly urban/ urban
589266751,0,08MAR49,50.0,0,14.0,90566.0,0,295771.0,no,f,masters,lawyer,40,Private,23260.0,17,van,0,0.0,0,0,0.0,0.0,18.0,0,highly urban/ urban
82438997,0,14DEC53,45.0,2,12.0,62447.0,1,203472.0,no,male,high school,blue collar,39,Commercial,12240.0,7,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
290532681,0,06MAR53,46.0,0,5.0,108701.0,0,337340.0,yes,f,masters,manager,39,Private,12070.0,3,suv,0,0.0,0,0,0.0,0.0,17.0,0,highly urban/ urban
775565803,0,01AUG52,47.0,0,12.0,94774.0,0,254197.0,no,male,high school,manager,43,Commercial,21070.0,1,van,0,3460.0,1,0,1.0,0.0,13.0,0,highly urban/ urban
406716758,1,28DEC55,43.0,2,16.0,72357.0,0,288115.0,yes,male,bachelors,blue collar,40,Commercial,23190.0,1,minivan,1,0.0,0,0,0.0,0.0,7.0,0,highly urban/ urban
75059545,0,02SEP58,41.0,0,12.0,80718.0,0,0.0,no,f,bachelors,professional,29,Private,26480.0,11,sports car,0,8623.0,3,0,5.0,0.0,8.0,0,highly urban/ urban
390391019,0,07FEB51,48.0,0,11.0,140112.0,0,336063.0,no,f,phd,unknown,47,Commercial,28380.0,10,pickup,0,0.0,0,0,2.0,0.0,17.0,0,highly urban/ urban
92266258,0,05MAY60,39.0,0,11.0,19016.0,0,173712.0,no,male,high school,professional,22,Commercial,10950.0,13,pickup,1,0.0,0,0,0.0,0.0,8.0,0,highly rural/ rural
968152368,0,22OCT50,49.0,0,0.0,0.0,0,0.0,no,f,high school,home maker,55,Private,19810.0,7,minivan,0,0.0,0,0,1.0,0.0,1.0,0,highly rural/ rural
320606745,0,22APR54,45.0,0,11.0,19909.0,0,130331.0,yes,f,<high school,clerical,14,Private,7990.0,1,sports car,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
763546349,0,02FEB63,36.0,0,11.0,4885.0,0,99107.0,yes,f,masters,lawyer,35,Private,7080.0,6,suv,0,5486.0,1,0,5.0,0.0,17.0,0,highly urban/ urban
484098012,1,17NOV40,59.0,1,12.0,119382.0,1,0.0,no,f,masters,manager,26,Commercial,24130.0,13,pickup,0,0.0,0,0,0.0,2738.0,16.0,1,highly urban/ urban
718072463,0,19DEC38,60.0,0,13.0,89511.0,0,224350.0,yes,male,masters,unknown,5,Commercial,11380.0,4,pickup,1,4470.0,3,0,0.0,0.0,15.0,0,highly urban/ urban
638536907,0,29JUL50,49.0,0,15.0,107375.0,0,332673.0,yes,f,bachelors,professional,12,Private,19840.0,3,suv,0,0.0,0,0,0.0,0.0,8.0,0,highly urban/ urban
334788395,0,02JUN54,45.0,2,13.0,36947.0,0,165094.0,yes,f,high school,clerical,32,Private,6200.0,6,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
645904097,0,01SEP65,34.0,2,13.0,27581.0,1,0.0,no,male,<high school,blue collar,38,Commercial,12250.0,4,minivan,1,0.0,0,0,6.0,0.0,5.0,0,highly rural/ rural
281496208,0,22NOV41,57.0,0,14.0,8212.0,0,0.0,yes,male,<high school,student,5,Private,7200.0,4,pickup,1,0.0,0,0,0.0,1146.0,7.0,1,highly urban/ urban
330583611,0,29OCT66,33.0,1,11.0,86187.0,1,241285.0,no,male,bachelors,professional,81,Private,13420.0,17,minivan,0,0.0,0,0,1.0,0.0,5.0,0,highly rural/ rural
469933313,0,21APR47,52.0,0,12.0,42255.0,0,0.0,no,male,high school,blue collar,61,Commercial,22280.0,3,minivan,0,0.0,0,0,1.0,0.0,12.0,0,highly urban/ urban
729998807,0,30JUN46,53.0,0,13.0,37646.0,0,160661.0,yes,f,high school,clerical,19,Private,16020.0,4,suv,0,7462.0,2,0,0.0,0.0,10.0,0,highly urban/ urban
190155317,0,10MAY42,57.0,0,8.0,53529.0,0,261901.0,yes,f,bachelors,blue collar,41,Commercial,32530.0,1,minivan,0,0.0,0,0,2.0,0.0,9.0,0,highly urban/ urban
160311489,0,23JUN62,37.0,0,11.0,116043.0,0,0.0,no,f,bachelors,home maker,40,Private,16800.0,17,suv,0,0.0,0,0,3.0,0.0,9.0,0,highly urban/ urban
13754425,0,01AUG54,45.0,2,11.0,89479.0,0,239934.0,yes,male,bachelors,manager,30,Private,14950.0,10,minivan,1,0.0,0,0,0.0,0.0,8.0,0,highly urban/ urban
314329596,0,22DEC60,38.0,0,8.0,92917.0,0,0.0,no,male,bachelors,professional,57,Private,15120.0,1,minivan,1,722.0,3,0,0.0,0.0,4.0,0,highly rural/ rural
119788926,0,25JUN63,36.0,3,7.0,29741.0,1,0.0,no,f,<high school,clerical,32,Private,8070.0,6,suv,0,2797.0,2,0,0.0,0.0,7.0,0,highly urban/ urban
335706802,0,26DEC47,51.0,0,12.0,3673.0,0,120377.0,yes,male,high school,student,5,Commercial,11180.0,10,pickup,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
196318853,1,01MAR60,39.0,2,15.0,61370.0,1,0.0,no,male,masters,manager,6,Commercial,21770.0,6,van,1,11618.75,3,1,0.0,4658.0,12.0,1,highly urban/ urban
944419063,0,03JAN48,51.0,0,13.0,32159.0,0,195096.0,no,f,<high school,blue collar,46,Private,2600.0,6,suv,0,0.0,0,1,2.0,0.0,6.0,0,highly rural/ rural
870743869,2,14AUG59,40.0,3,14.0,20126.0,1,138444.0,no,f,<high school,blue collar,5,Private,8260.0,6,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
17880810,0,20AUG45,54.0,0,11.0,44782.0,0,148676.0,no,f,<high school,clerical,83,Private,30260.0,3,suv,0,0.0,0,0,0.0,5259.0,9.0,1,highly urban/ urban
645000039,0,23DEC64,34.0,4,14.0,59828.0,1,0.0,no,f,bachelors,blue collar,56,Commercial,10880.0,10,suv,0,0.0,0,0,0.0,0.0,13.0,0,highly urban/ urban
594467420,1,14JAN58,41.0,2,14.0,74022.0,0,247884.0,yes,f,masters,manager,51,Private,13000.0,10,sports car,0,4418.0,1,0,0.0,0.0,12.0,0,highly urban/ urban
756140580,0,16OCT63,36.0,0,11.0,80256.0,0,235169.0,yes,male,bachelors,blue collar,9,Commercial,14860.0,4,minivan,1,2592.0,4,0,1.0,0.0,15.0,0,highly urban/ urban
605748289,0,18JUN44,55.0,0,14.0,6094.0,0,0.0,yes,male,high school,student,28,Commercial,22770.0,4,panel truck,1,2631.0,1,0,1.0,0.0,1.0,0,highly urban/ urban
930282594,1,28JAN54,45.0,2,0.0,0.0,0,69743.0,yes,f,masters,home maker,27,Private,14300.0,1,minivan,0,9062.0,1,0,1.0,0.0,11.0,0,highly urban/ urban
128484499,2,29JAN54,45.0,2,12.0,30085.0,0,128194.0,yes,male,<high school,clerical,44,Commercial,7200.0,4,pickup,0,0.0,0,1,3.0,3769.0,8.0,1,highly urban/ urban
901443160,0,05FEB49,50.0,0,11.0,80241.0,0,0.0,no,f,masters,lawyer,17,Private,14520.0,4,pickup,0,7628.0,2,0,7.0,0.0,11.0,0,highly urban/ urban
50629045,1,29DEC54,44.0,2,15.0,46140.0,0,169084.0,yes,male,high school,blue collar,29,Commercial,10510.0,1,pickup,0,4276.0,3,0,7.0,5733.0,1.0,1,highly urban/ urban
465629484,0,11MAY44,55.0,0,12.0,55673.0,0,245678.0,yes,f,bachelors,blue collar,43,Commercial,27400.0,14,van,0,0.0,0,0,0.0,0.0,13.0,0,highly urban/ urban
752931241,0,21AUG55,44.0,0,8.0,32317.0,0,0.0,no,male,high school,clerical,68,Private,22450.0,7,minivan,1,3738.0,1,0,7.5,4363.0,1.0,1,highly urban/ urban
656528078,0,09MAR49,50.0,0,9.0,58762.0,0,0.0,no,male,masters,lawyer,13,Private,13320.0,6,minivan,1,5253.0,3,0,0.0,0.0,8.0,0,highly urban/ urban
934286635,0,09OCT39,60.0,0,15.0,76899.0,0,270631.0,yes,male,phd,doctor,34,Private,7900.0,4,sports car,1,11618.75,3,1,0.0,0.0,14.0,0,highly urban/ urban
128002194,0,29JAN59,40.0,0,12.0,48640.0,0,0.0,no,male,high school,blue collar,19,Commercial,10360.0,1,pickup,0,0.0,0,0,0.0,0.0,4.0,0,highly rural/ rural
